order_id,order_time,distance_km,order_items,weather,traffic,rider_queue,prep_time_min,delivery_time_min
2874,2025-01-18 14:10:00,4.48,1,Rain,2,4,29,59.5
2875,2025-02-04 04:26:00,7.91,5,Clear,3,4,5,39.6
2876,2025-02-21 20:36:00,5.03,9,Fog,0,4,8,36.1
2877,2025-01-07 23:46:00,5.23,1,Clear,5,3,27,49.3
2878,2025-01-13 05:07:00,2.44,4,Clear,0,0,19,28.9
2879,2025-01-24 06:44:00,6.12,6,Fog,0,0,16,44.8
2880,2025-02-20 07:33:00,2.27,8,Clear,3,1,29,39.1
2881,2025-01-08 03:56:00,3.65,3,Clear,1,3,21,36.6
2882,2025-03-14 03:15:00,8.62,5,Clear,5,2,16,54.7
2883,2025-03-09 10:28:00,2.47,7,Clear,3,3,20,42.3
2884,2025-01-28 14:16:00,1.18,1,Cloudy,0,1,17,22.5
2885,2025-03-16 03:43:00,1.16,7,Storm,5,1,15,29.3
2886,2025-03-26 18:41:00,9.44,8,Clear,2,1,19,51.7
2887,2025-02-24 12:49:00,5.32,8,Storm,0,0,20,37.9
2888,2025-03-27 14:39:00,4.39,9,Rain,2,2,10,33.2
2889,2025-03-15 08:00:00,8.2,6,Cloudy,4,1,15,46.7
2890,2025-02-03 10:16:00,8.44,6,Clear,2,4,19,52.5
2891,2025-02-08 15:22:00,3.66,2,Rain,0,0,9,22.6
2892,2025-02-02 21:57:00,7.09,3,Rain,3,2,7,42.0
2893,2025-01-27 22:56:00,7.83,4,Clear,0,4,6,38.1
2894,2025-03-01 01:22:00,6.72,4,Clear,0,2,5,24.9
2895,2025-02-28 02:21:00,1.94,8,Clear,4,2,19,36.0
2896,2025-03-29 17:45:00,8.82,1,Storm,1,4,6,45.8
2897,2025-02-26 09:55:00,5.62,4,Clear,0,3,24,49.0
2898,2025-02-12 18:26:00,3.18,4,Cloudy,4,2,10,31.9
2899,2025-01-26 08:07:00,4.54,1,Clear,3,3,16,38.5
2900,2025-01-17 17:01:00,0.86,3,Rain,4,2,25,44.4
2901,2025-02-06 08:05:00,1.71,5,Cloudy,4,4,20,36.6
2902,2025-01-18 11:23:00,7.77,6,Rain,2,2,18,57.3
2903,2025-03-29 10:21:00,0.5,9,Fog,1,1,8,15.6
2904,2025-01-14 14:46:00,4.46,9,Fog,1,1,12,34.9
2905,2025-03-23 10:00:00,5.46,9,Clear,5,2,16,43.3
2906,2025-01-12 11:51:00,1.02,1,Rain,3,4,27,44.5
2907,2025-03-07 08:44:00,9.74,9,Clear,5,4,18,65.4
2908,2025-01-25 06:51:00,2.65,8,Rain,4,0,24,41.1
2909,2025-03-21 03:06:00,3.39,2,Clear,3,4,17,34.6
2910,2025-03-19 03:07:00,3.39,1,Storm,3,3,9,26.0
2911,2025-02-20 04:23:00,2.69,1,Rain,1,2,16,31.9
2912,2025-01-21 10:52:00,0.51,6,Clear,1,1,14,23.2
2913,2025-02-19 13:37:00,7.43,9,Clear,1,4,25,60.6
2914,2025-03-07 09:01:00,9.69,7,Cloudy,0,1,23,51.9
2915,2025-01-02 06:56:00,2.63,5,Clear,4,0,17,29.8
2916,2025-02-22 04:15:00,6.8,2,Clear,3,2,13,40.5
2917,2025-02-02 00:16:00,7.55,1,Clear,4,4,15,47.6
2918,2025-01-11 00:46:00,8.56,2,Cloudy,3,1,9,38.3
2919,2025-01-11 11:47:00,4.51,1,Cloudy,3,4,17,46.0
2920,2025-03-03 22:50:00,3.38,3,Rain,5,0,14,38.2
2921,2025-03-25 00:01:00,3.59,6,Fog,3,1,22,45.1
2922,2025-01-25 18:52:00,7.27,8,Clear,3,1,19,43.3
2923,2025-02-15 07:44:00,8.26,3,Cloudy,2,2,24,56.1
2924,2025-02-05 12:17:00,2.23,9,Clear,2,2,16,22.8
2925,2025-01-06 18:29:00,4.02,5,Clear,5,1,8,32.1
2926,2025-02-08 00:52:00,9.07,7,Clear,0,2,9,41.0
2927,2025-02-07 00:08:00,8.16,8,Rain,1,1,12,40.9
2928,2025-02-03 03:37:00,9.86,3,Storm,3,3,9,58.9
2929,2025-01-28 23:04:00,7.67,2,Clear,4,4,5,36.6
2930,2025-03-06 07:47:00,4.24,2,Cloudy,2,3,22,45.3
2931,2025-02-12 22:01:00,6.11,5,Clear,1,3,23,50.5
2932,2025-03-11 03:34:00,6.78,1,Clear,0,4,23,47.6
2933,2025-01-16 04:23:00,1.25,2,Clear,1,1,14,21.1
2934,2025-01-27 08:18:00,5.67,9,Rain,3,1,26,49.6
2935,2025-01-21 10:00:00,7.24,7,Fog,1,2,13,36.7
2936,2025-01-24 07:10:00,2.09,6,Clear,3,0,5,12.6
2937,2025-03-18 14:03:00,7.92,9,Rain,5,1,26,62.4
2938,2025-01-20 00:58:00,6.05,7,Clear,2,4,29,60.1
2939,2025-02-24 03:37:00,9.55,5,Rain,2,0,24,60.9
2940,2025-01-05 18:02:00,0.9,9,Cloudy,3,4,7,22.5
2941,2025-02-23 14:55:00,3.02,6,Clear,4,4,17,37.0
2942,2025-01-16 17:58:00,6.21,6,Fog,2,4,10,43.0
2943,2025-02-25 16:50:00,3.32,4,Rain,4,0,10,28.2
2944,2025-01-08 15:56:00,7.29,1,Clear,3,3,22,50.7
2945,2025-01-23 18:25:00,7.71,5,Cloudy,5,4,9,45.8
2946,2025-02-12 00:10:00,1.47,9,Clear,3,2,21,34.1
2947,2025-01-29 11:51:00,5.38,8,Clear,5,1,29,52.9
2948,2025-03-30 16:31:00,5.33,8,Clear,2,1,29,49.0
2949,2025-02-03 22:59:00,4.01,5,Clear,4,1,7,29.1
2950,2025-02-15 16:36:00,9.36,9,Fog,3,0,9,45.1
2951,2025-02-13 03:22:00,8.36,3,Rain,2,2,7,40.1
2952,2025-02-12 23:41:00,7.12,3,Cloudy,5,2,27,61.6
2953,2025-01-26 19:55:00,7.29,1,Clear,3,2,17,48.2
2954,2025-03-04 18:31:00,4.89,9,Clear,5,2,19,46.2
2955,2025-02-26 23:03:00,9.25,6,Clear,1,2,21,56.1
2956,2025-01-25 01:08:00,7.1,2,Rain,5,3,19,60.2
2957,2025-01-15 14:08:00,7.43,8,Cloudy,1,2,9,36.9
2958,2025-02-15 04:37:00,8.69,9,Rain,2,2,26,71.2
2959,2025-03-11 00:22:00,3.1,9,Clear,3,0,18,27.9
2960,2025-02-09 21:53:00,8.17,2,Fog,2,0,15,45.8
2961,2025-02-10 22:08:00,2.35,2,Storm,0,2,18,37.0
2962,2025-02-26 03:27:00,3.78,7,Clear,5,3,11,36.3
2963,2025-02-17 04:08:00,3.69,4,Fog,2,2,7,32.3
2964,2025-02-05 08:01:00,9.8,1,Clear,2,2,27,63.9
2965,2025-02-18 14:15:00,8.64,8,Clear,1,2,24,59.5
2966,2025-03-31 18:11:00,7.16,2,Clear,5,4,14,48.0
2967,2025-03-26 10:16:00,7.41,3,Clear,1,3,15,48.8
2968,2025-03-31 09:25:00,5.84,5,Clear,3,1,10,37.5
2969,2025-01-14 06:48:00,9.5,3,Clear,2,2,9,40.9
2970,2025-02-18 17:15:00,5.21,7,Clear,5,1,24,51.0
2971,2025-01-10 13:24:00,4.11,7,Storm,2,3,26,52.2
2972,2025-03-04 19:21:00,2.05,2,Cloudy,3,2,17,29.8
2973,2025-02-28 12:18:00,7.97,7,Storm,4,1,16,47.2
2974,2025-02-15 15:38:00,7.48,6,Clear,3,1,23,48.9
2975,2025-01-05 20:48:00,4.15,9,Clear,1,3,23,45.1
2976,2025-01-25 14:09:00,0.74,9,Clear,1,2,25,35.2
2977,2025-01-26 19:19:00,8.47,2,Clear,2,4,9,44.8
2978,2025-02-26 19:53:00,0.61,7,Rain,1,3,29,45.8
2979,2025-03-21 17:13:00,7.19,5,Rain,5,4,24,68.9
2980,2025-01-17 06:48:00,9.72,6,Storm,3,2,25,68.1
2981,2025-03-01 01:49:00,4.66,1,Rain,2,1,13,34.8
2982,2025-03-30 02:32:00,2.73,7,Clear,3,3,8,28.0
2983,2025-01-02 16:41:00,7.2,6,Clear,3,3,19,52.6
2984,2025-02-24 22:11:00,8.26,4,Rain,2,3,7,47.8
2985,2025-02-07 22:34:00,5.69,1,Clear,4,0,27,52.7
2986,2025-01-22 06:08:00,9.69,9,Clear,1,2,11,41.5
2987,2025-01-05 03:02:00,0.99,4,Clear,0,0,28,29.4
2988,2025-02-12 16:05:00,5.3,2,Clear,0,3,24,40.2
2989,2025-01-09 19:04:00,7.33,8,Clear,0,3,24,54.2
2990,2025-03-18 03:04:00,8.7,2,Fog,1,4,18,58.0
2991,2025-02-26 12:59:00,2.2,5,Fog,4,0,18,36.9
2992,2025-03-01 17:25:00,8.1,6,Clear,3,1,13,39.4
2993,2025-01-08 17:12:00,5.75,8,Clear,2,2,27,55.5
2994,2025-03-07 16:51:00,4.27,1,Storm,4,1,7,29.2
2995,2025-01-16 05:09:00,1.75,1,Clear,0,1,13,22.6
2996,2025-02-26 18:48:00,8.72,4,Clear,5,2,25,63.0
2997,2025-01-07 23:48:00,1.99,5,Clear,1,3,8,20.9
2998,2025-02-07 09:18:00,3.44,9,Clear,1,4,21,40.0
2999,2025-03-26 03:13:00,3.26,7,Storm,2,3,29,50.9
3000,2025-01-03 01:43:00,8.78,7,Fog,5,3,10,58.7
3001,2025-03-31 12:23:00,6.89,8,Clear,3,0,20,45.2
3002,2025-03-11 02:41:00,8.07,5,Clear,4,1,22,50.4
3003,2025-01-13 04:43:00,2.88,5,Clear,5,1,17,34.0
3004,2025-01-31 05:18:00,6.44,1,Clear,4,1,11,38.7
3005,2025-03-16 19:18:00,5.93,9,Cloudy,4,4,7,41.5
3006,2025-01-26 20:54:00,8.41,6,Rain,3,4,10,50.9
3007,2025-03-11 00:58:00,9.11,9,Rain,3,4,28,71.2
3008,2025-01-11 11:30:00,0.62,3,Storm,3,2,7,22.4
3009,2025-01-23 05:05:00,6.9,5,Fog,2,4,16,55.3
3010,2025-03-18 20:26:00,0.99,2,Fog,1,0,9,14.4
3011,2025-03-30 18:12:00,5.71,5,Clear,0,0,26,44.6
3012,2025-03-21 04:58:00,3.23,8,Clear,3,3,21,39.8
3013,2025-01-10 01:36:00,3.41,2,Rain,1,3,14,35.8
3014,2025-01-25 03:23:00,3.85,8,Clear,3,3,11,39.1
3015,2025-01-02 05:22:00,6.4,4,Cloudy,0,3,8,32.6
3016,2025-01-25 08:36:00,3.67,1,Rain,5,0,14,39.8
3017,2025-03-28 15:55:00,7.46,5,Cloudy,3,3,11,46.0
3018,2025-01-22 21:46:00,4.34,1,Clear,1,0,27,38.0
3019,2025-01-21 21:36:00,1.15,7,Fog,2,4,15,28.9
3020,2025-01-25 08:01:00,7.95,8,Clear,5,4,25,66.8
3021,2025-03-18 03:49:00,3.21,3,Cloudy,5,2,12,29.9
3022,2025-02-20 21:08:00,4.61,3,Clear,5,3,12,34.3
3023,2025-02-04 18:53:00,7.01,7,Rain,0,4,9,46.1
3024,2025-03-23 19:53:00,3.66,4,Storm,1,4,9,31.4
3025,2025-03-24 23:34:00,1.04,3,Clear,4,1,11,19.8
3026,2025-01-22 16:02:00,4.05,8,Clear,4,1,26,52.1
3027,2025-02-01 15:26:00,9.47,3,Cloudy,4,0,8,37.4
3028,2025-03-25 15:52:00,6.6,7,Clear,2,2,6,29.0
3029,2025-03-11 05:16:00,6.88,2,Rain,3,1,28,58.8
3030,2025-03-25 21:52:00,6.51,1,Clear,3,2,23,50.3
3031,2025-02-10 23:53:00,2.39,6,Fog,3,4,6,28.0
3032,2025-03-01 13:00:00,4.47,8,Rain,2,0,20,37.9
3033,2025-01-01 10:44:00,7.63,1,Clear,4,2,16,53.4
3034,2025-03-26 19:37:00,1.46,9,Clear,5,1,19,33.7
3035,2025-01-31 05:06:00,3.14,3,Rain,3,4,14,42.7
3036,2025-02-25 16:40:00,3.13,3,Clear,5,3,27,49.5
3037,2025-02-26 19:46:00,4.6,4,Clear,5,4,10,40.2
3038,2025-02-06 05:00:00,9.81,1,Rain,2,1,28,70.2
3039,2025-01-14 03:14:00,1.14,9,Clear,2,1,17,22.4
3040,2025-03-20 11:24:00,5.43,3,Clear,1,3,10,34.6
3041,2025-02-04 19:49:00,2.2,4,Rain,3,4,27,53.2
3042,2025-02-20 18:22:00,9.72,1,Clear,4,2,6,49.8
3043,2025-02-28 08:16:00,1.58,4,Clear,0,2,18,32.6
3044,2025-01-31 03:34:00,4.33,1,Clear,2,4,22,46.2
3045,2025-02-19 19:21:00,7.51,5,Rain,5,2,10,52.4
3046,2025-02-21 18:23:00,7.19,5,Rain,1,4,29,57.1
3047,2025-03-05 09:34:00,4.52,7,Storm,0,4,23,54.2
3048,2025-02-14 12:27:00,3.79,8,Clear,2,1,18,32.2
3049,2025-02-07 04:58:00,4.28,4,Clear,1,0,17,30.6
3050,2025-03-01 18:29:00,3.01,7,Clear,5,1,12,31.9
3051,2025-02-18 10:52:00,2.45,4,Clear,3,2,9,24.4
3052,2025-02-01 04:03:00,5.09,3,Cloudy,1,0,17,34.4
3053,2025-02-13 22:38:00,3.05,6,Clear,2,4,10,34.9
3054,2025-02-17 18:02:00,3.23,4,Clear,3,2,26,43.0
3055,2025-02-08 03:27:00,6.74,3,Clear,5,3,23,53.5
3056,2025-03-18 09:39:00,9.7,9,Rain,4,2,15,64.5
3057,2025-01-14 19:25:00,6.23,5,Rain,1,0,20,46.8
3058,2025-01-13 10:57:00,1.23,7,Rain,0,0,9,23.5
3059,2025-01-29 14:02:00,1.22,6,Fog,5,4,16,42.8
3060,2025-02-09 01:25:00,9.54,5,Clear,3,3,21,56.1
3061,2025-03-31 09:18:00,3.32,7,Clear,5,4,6,33.4
3062,2025-01-30 13:36:00,1.37,6,Clear,3,3,14,25.7
3063,2025-01-02 17:10:00,6.19,2,Rain,5,3,19,56.1
3064,2025-03-13 13:31:00,6.42,3,Rain,4,4,23,61.0
3065,2025-03-08 07:09:00,6.66,2,Rain,1,2,24,49.6
3066,2025-03-01 17:26:00,3.04,3,Rain,0,1,29,42.7
3067,2025-02-11 12:40:00,0.64,1,Rain,4,3,21,46.5
3068,2025-02-15 05:40:00,9.67,8,Fog,1,0,23,59.2
3069,2025-03-03 15:34:00,2.88,6,Rain,0,4,23,44.1
3070,2025-02-21 09:34:00,6.92,2,Storm,5,2,17,59.7
3071,2025-02-27 22:20:00,7.21,8,Clear,0,3,17,43.4
3072,2025-02-09 10:39:00,6.3,6,Rain,2,2,20,50.6
3073,2025-01-19 05:47:00,3.47,7,Cloudy,0,4,26,47.4
3074,2025-01-23 20:46:00,3.08,1,Clear,1,0,25,34.5
3075,2025-03-24 21:20:00,6.18,7,Storm,4,3,7,40.3
3076,2025-03-27 15:38:00,8.73,3,Storm,4,3,8,44.4
3077,2025-03-08 23:55:00,9.49,8,Clear,2,2,11,43.7
3078,2025-02-18 18:45:00,1.51,6,Rain,1,4,7,23.2
3079,2025-02-23 17:45:00,1.97,4,Clear,0,1,13,21.4
3080,2025-02-18 02:08:00,9.47,8,Cloudy,2,3,12,47.6
3081,2025-01-05 09:42:00,7.5,9,Fog,5,0,22,63.5
3082,2025-03-30 14:49:00,8.89,2,Clear,3,3,25,59.0
3083,2025-01-10 04:56:00,2.43,6,Clear,5,3,18,43.0
3084,2025-02-11 00:26:00,6.08,5,Rain,1,1,24,51.4
3085,2025-01-23 19:16:00,7.16,5,Clear,2,1,9,37.9
3086,2025-03-12 10:50:00,6.96,3,Clear,4,4,7,44.1
3087,2025-03-26 12:56:00,4.38,8,Rain,2,3,14,34.5
3088,2025-01-22 05:25:00,0.65,8,Clear,3,3,15,27.4
3089,2025-01-24 08:20:00,6.04,5,Clear,1,2,21,43.8
3090,2025-01-05 09:40:00,2.9,8,Fog,2,2,12,29.3
3091,2025-03-30 02:27:00,4.78,8,Cloudy,5,0,13,36.2
3092,2025-03-19 18:51:00,9.6,3,Storm,0,0,12,50.9
3093,2025-02-19 20:20:00,4.29,2,Fog,5,2,24,45.4
3094,2025-03-06 23:54:00,8.48,9,Clear,1,0,6,31.3
3095,2025-03-20 20:01:00,2.29,2,Clear,2,3,8,20.1
3096,2025-03-14 14:32:00,6.89,9,Clear,5,1,20,50.4
3097,2025-02-27 08:39:00,9.78,4,Storm,2,3,13,55.4
3098,2025-01-04 18:35:00,1.47,2,Cloudy,5,2,13,27.1
3099,2025-02-21 17:51:00,0.58,1,Storm,1,4,25,43.3
3100,2025-02-04 00:31:00,4.62,4,Fog,4,4,9,46.8
3101,2025-01-22 17:57:00,1.38,9,Rain,5,2,7,35.6
3102,2025-01-01 13:03:00,7.61,9,Clear,0,3,18,44.6
3103,2025-02-08 16:03:00,9.19,4,Clear,5,0,19,48.6
3104,2025-02-13 20:47:00,4.62,9,Clear,1,0,10,27.0
3105,2025-02-09 10:23:00,2.96,6,Clear,5,4,20,49.2
3106,2025-03-03 05:53:00,4.63,1,Rain,0,2,27,52.3
3107,2025-02-20 18:47:00,7.37,6,Clear,0,2,14,44.9
3108,2025-01-12 14:28:00,0.59,9,Rain,1,1,18,27.6
3109,2025-03-21 23:55:00,6.1,2,Rain,2,4,16,48.5
3110,2025-02-18 15:18:00,6.33,6,Clear,5,2,13,43.8
3111,2025-03-08 16:24:00,6.56,2,Clear,4,1,27,53.7
3112,2025-02-07 09:27:00,2.8,4,Clear,0,0,23,33.4
3113,2025-03-05 13:18:00,7.28,8,Clear,0,4,16,48.7
3114,2025-01-28 02:14:00,1.37,7,Fog,5,4,17,44.8
3115,2025-03-05 07:29:00,2.39,9,Clear,2,2,27,42.7
3116,2025-03-27 10:12:00,8.84,7,Rain,5,2,17,60.8
3117,2025-03-22 02:05:00,7.52,1,Fog,1,3,21,58.4
3118,2025-03-22 07:03:00,0.63,2,Fog,4,0,6,13.0
3119,2025-01-16 07:39:00,2.86,6,Fog,5,0,24,45.7
3120,2025-03-30 06:41:00,2.54,7,Clear,0,1,27,36.8
3121,2025-03-24 12:24:00,3.07,3,Clear,0,1,13,24.8
3122,2025-03-07 08:26:00,2.85,9,Clear,1,3,25,40.8
3123,2025-02-18 09:45:00,1.09,7,Clear,2,0,12,19.6
3124,2025-02-14 02:07:00,4.86,6,Cloudy,5,1,11,33.4
3125,2025-03-31 19:57:00,7.46,6,Rain,3,0,9,44.3
3126,2025-03-26 10:23:00,6.26,1,Clear,2,0,23,46.2
3127,2025-02-23 10:37:00,6.89,5,Clear,0,1,7,30.1
3128,2025-02-16 23:33:00,1.27,3,Clear,5,2,17,30.2
3129,2025-03-18 10:51:00,9.54,7,Rain,0,2,10,50.1
3130,2025-03-10 18:41:00,8.47,3,Storm,4,1,15,54.0
3131,2025-01-17 01:43:00,8.15,5,Fog,2,3,8,44.2
3132,2025-01-23 14:11:00,8.32,7,Cloudy,3,4,7,44.3
3133,2025-01-29 13:57:00,9.36,3,Clear,4,0,8,44.0
3134,2025-03-03 16:46:00,5.67,2,Clear,3,4,7,38.2
3135,2025-02-01 19:08:00,2.4,6,Clear,4,1,17,33.7
3136,2025-03-13 13:02:00,6.36,8,Clear,2,0,19,41.4
3137,2025-02-10 10:32:00,7.56,4,Cloudy,0,4,16,49.8
3138,2025-01-18 10:20:00,7.51,9,Rain,3,2,19,58.7
3139,2025-03-01 09:11:00,5.45,8,Storm,2,3,15,47.6
3140,2025-02-15 00:33:00,1.15,7,Clear,3,4,15,29.2
3141,2025-03-18 08:56:00,4.03,7,Clear,2,3,17,34.9
3142,2025-01-15 10:06:00,9.25,3,Clear,4,2,16,52.1
3143,2025-02-22 06:42:00,6.05,6,Rain,2,4,10,50.0
3144,2025-02-11 14:50:00,5.61,5,Storm,4,1,27,57.7
3145,2025-03-25 17:43:00,3.05,1,Clear,0,0,24,39.5
3146,2025-01-13 03:42:00,4.0,3,Storm,4,2,23,49.6
3147,2025-03-29 09:07:00,9.01,1,Fog,1,3,23,61.8
3148,2025-02-05 18:22:00,6.83,4,Clear,0,3,7,33.3
3149,2025-03-01 16:23:00,7.98,3,Storm,5,2,20,60.2
3150,2025-03-17 02:42:00,4.82,4,Clear,5,1,13,34.6
3151,2025-02-03 06:04:00,6.49,9,Rain,2,1,18,44.0
3152,2025-03-16 21:48:00,2.86,3,Storm,2,3,7,31.1
3153,2025-01-14 22:02:00,7.2,6,Cloudy,1,2,7,37.3
3154,2025-03-31 23:55:00,4.56,6,Clear,2,2,28,56.0
3155,2025-03-25 05:20:00,4.7,7,Clear,0,0,24,36.8
3156,2025-01-22 03:59:00,6.67,9,Clear,0,3,11,36.0
3157,2025-01-27 17:42:00,9.39,7,Clear,4,1,23,56.9
3158,2025-01-13 01:15:00,1.11,1,Rain,3,4,28,52.2
3159,2025-01-13 01:05:00,8.34,8,Cloudy,2,1,7,39.5
3160,2025-03-03 10:41:00,3.28,5,Clear,1,1,25,35.7
3161,2025-01-23 13:06:00,4.72,9,Clear,5,4,5,32.0
3162,2025-01-23 19:58:00,0.71,5,Clear,0,3,16,27.0
3163,2025-03-16 07:50:00,3.36,5,Clear,0,0,25,36.2
3164,2025-02-23 20:26:00,5.27,2,Clear,0,1,10,30.1
3165,2025-03-25 06:24:00,1.03,3,Clear,3,1,11,17.9
3166,2025-03-15 10:22:00,5.17,9,Storm,3,3,6,31.4
3167,2025-01-25 13:46:00,9.31,7,Clear,2,3,22,56.3
3168,2025-01-18 19:27:00,1.5,1,Rain,5,2,29,52.1
3169,2025-01-10 03:54:00,7.76,3,Storm,1,3,19,61.1
3170,2025-03-17 20:55:00,4.39,2,Clear,3,3,19,41.4
3171,2025-03-23 07:24:00,6.72,1,Rain,4,1,14,54.0
3172,2025-03-14 10:56:00,2.97,9,Rain,3,0,21,41.9
3173,2025-03-02 16:55:00,2.02,8,Rain,0,1,22,30.9
3174,2025-01-09 05:06:00,2.02,5,Clear,1,3,22,36.2
3175,2025-02-19 09:37:00,1.17,2,Clear,2,2,19,32.1
3176,2025-03-29 02:22:00,2.26,1,Fog,3,0,27,36.0
3177,2025-03-18 13:40:00,6.81,7,Storm,0,2,10,41.4
3178,2025-01-05 22:40:00,8.88,2,Clear,4,4,13,57.2
3179,2025-03-22 11:38:00,8.23,1,Clear,4,2,15,50.9
3180,2025-02-27 19:21:00,7.01,2,Clear,2,2,19,46.8
3181,2025-02-01 19:00:00,1.55,7,Clear,2,3,27,40.1
3182,2025-01-29 08:44:00,3.25,7,Rain,3,3,7,31.6
3183,2025-01-12 14:52:00,3.44,6,Clear,2,3,23,38.8
3184,2025-01-07 00:13:00,2.87,5,Clear,5,3,5,25.0
3185,2025-01-16 15:32:00,5.39,3,Storm,5,3,28,61.4
3186,2025-03-31 13:25:00,5.59,3,Clear,0,2,21,42.1
3187,2025-03-13 04:56:00,3.89,9,Storm,0,4,15,38.0
3188,2025-03-11 08:51:00,3.86,4,Storm,0,3,22,42.0
3189,2025-02-28 08:42:00,8.37,9,Clear,5,4,15,57.9
3190,2025-02-22 14:13:00,8.0,4,Storm,3,4,11,53.6
3191,2025-02-15 02:02:00,3.42,2,Storm,3,1,5,25.1
3192,2025-02-17 09:34:00,9.18,4,Clear,2,1,16,50.1
3193,2025-03-03 17:34:00,9.55,6,Clear,3,0,8,39.8
3194,2025-02-01 10:05:00,3.6,6,Rain,0,1,29,47.0
3195,2025-02-24 15:59:00,3.87,5,Cloudy,1,3,12,34.0
3196,2025-03-07 00:47:00,5.3,1,Rain,0,4,19,46.1
3197,2025-01-12 08:05:00,9.44,3,Clear,5,0,15,47.3
3198,2025-03-27 06:05:00,8.83,5,Rain,1,1,12,46.6
3199,2025-03-14 17:16:00,1.47,6,Clear,2,2,16,23.3
3200,2025-03-20 05:00:00,4.23,1,Rain,4,0,7,29.9
3201,2025-03-10 08:53:00,5.76,9,Storm,3,3,25,56.9
3202,2025-02-20 19:13:00,5.28,3,Rain,3,4,8,33.9
3203,2025-03-30 19:40:00,2.34,3,Fog,5,3,16,43.1
3204,2025-03-24 16:42:00,8.66,2,Storm,0,3,12,48.4
3205,2025-01-18 00:34:00,6.93,8,Rain,0,2,27,60.3
3206,2025-01-06 07:22:00,8.46,3,Clear,1,2,27,58.5
3207,2025-03-19 23:20:00,8.66,6,Fog,3,4,14,59.7
3208,2025-03-25 15:06:00,7.61,2,Cloudy,5,1,27,62.9
3209,2025-03-14 08:42:00,4.67,7,Clear,2,3,5,27.6
3210,2025-03-20 03:46:00,6.3,4,Clear,0,1,17,37.9
3211,2025-03-15 20:18:00,2.02,9,Clear,3,4,11,24.8
3212,2025-01-31 09:10:00,6.9,9,Storm,4,3,24,65.4
3213,2025-02-18 13:14:00,2.2,7,Storm,5,1,7,27.7
3214,2025-03-29 06:49:00,7.09,8,Clear,1,3,20,45.8
3215,2025-01-16 20:36:00,2.68,3,Fog,0,2,16,35.3
3216,2025-01-29 10:01:00,1.62,5,Clear,0,2,9,11.3
3217,2025-01-09 07:23:00,2.07,2,Storm,2,0,22,34.9
3218,2025-03-24 10:53:00,0.52,7,Clear,0,4,12,24.3
3219,2025-02-18 12:10:00,7.33,8,Clear,5,1,16,46.2
3220,2025-02-22 22:49:00,7.46,9,Clear,3,3,29,59.7
3221,2025-03-12 06:53:00,5.39,7,Clear,3,0,25,44.4
3222,2025-02-23 01:07:00,2.03,8,Rain,3,4,7,24.6
3223,2025-03-06 08:27:00,1.29,9,Rain,4,4,20,45.0
3224,2025-01-26 09:34:00,0.68,6,Clear,4,4,14,29.7
3225,2025-03-04 21:00:00,2.07,2,Clear,0,1,27,34.4
3226,2025-01-21 01:44:00,8.96,2,Clear,4,2,21,57.1
3227,2025-01-13 20:52:00,2.79,4,Storm,4,0,14,33.4
3228,2025-02-12 20:55:00,3.87,9,Storm,2,1,7,30.6
3229,2025-03-18 00:27:00,1.5,7,Clear,4,3,29,45.3
3230,2025-02-04 14:22:00,2.61,2,Rain,1,1,6,18.2
3231,2025-01-25 21:57:00,5.43,8,Clear,1,3,18,43.5
3232,2025-03-02 15:42:00,6.27,7,Cloudy,1,3,13,40.8
3233,2025-03-20 01:33:00,2.83,9,Cloudy,0,4,21,38.1
3234,2025-01-27 14:09:00,1.05,8,Rain,3,1,8,25.9
3235,2025-03-18 22:07:00,4.21,3,Cloudy,2,2,26,45.7
3236,2025-03-30 06:24:00,2.72,1,Fog,0,3,19,41.5
3237,2025-03-15 04:39:00,2.59,2,Fog,3,4,17,46.5
3238,2025-01-27 01:33:00,9.62,2,Rain,2,2,27,69.6
3239,2025-01-30 07:05:00,6.35,4,Clear,2,1,23,44.8
3240,2025-01-02 02:37:00,5.79,6,Clear,2,2,13,37.0
3241,2025-01-03 15:05:00,4.45,4,Clear,1,1,8,28.6
3242,2025-02-10 19:34:00,4.57,9,Rain,1,3,25,46.7
3243,2025-03-06 04:16:00,5.64,4,Clear,1,0,12,29.2
3244,2025-01-01 17:26:00,7.12,6,Clear,2,0,19,42.3
3245,2025-01-30 19:42:00,7.17,6,Clear,5,3,18,50.4
3246,2025-03-02 16:39:00,2.13,1,Clear,2,2,7,23.0
3247,2025-01-06 18:03:00,5.25,8,Rain,1,1,28,53.4
3248,2025-02-23 23:37:00,4.41,3,Cloudy,2,0,21,35.1
3249,2025-01-16 15:16:00,8.77,6,Storm,1,1,12,48.6
3250,2025-01-19 19:35:00,6.5,3,Rain,1,3,18,49.5
3251,2025-01-19 04:24:00,5.56,2,Rain,1,2,17,41.5
3252,2025-03-12 15:25:00,1.6,5,Clear,5,1,19,31.2
3253,2025-03-07 20:58:00,6.25,1,Clear,3,2,15,43.6
3254,2025-01-11 06:42:00,1.61,9,Fog,2,0,19,34.6
3255,2025-01-17 21:52:00,3.7,7,Clear,0,1,16,27.6
3256,2025-03-19 06:21:00,1.86,3,Clear,1,4,28,44.7
3257,2025-02-09 18:50:00,7.07,4,Storm,5,0,26,64.5
3258,2025-03-27 07:55:00,2.46,6,Clear,0,2,25,32.6
